City,2018
Abbeville,123747.38598920108
Abell,327026.25997092674
Aberdeen,182033.21608757298
Abernathy,86247.05153356731
Abingdon,281032.04410005914
Abington,378492.06943256455
Abington Township,322465.04818623635
Absecon,201934.96058347143
Acampo,488550.17123274546
Accident,186711.76954193335
Accokeek,400183.33533840266
Achille,55485.12751333226
Ackley,118850.17099197287
Acton,506298.12113629415
Acushnet,303679.71389133745
Acworth,210888.5271297529
Ada,107519.76194428583
Adair,95791.29904930983
Adairsville,136895.62417522428
Adairville,90503.43441826817
Adams,181812.59018050844
Adams Center,151028.7480384166
Adamstown,476263.59250231687
Adamsville,97768.91533581738
Addison,228836.0558105512
Addy,187500.87242623512
Adel,90569.93653244463
Adelphi,72153.62726910338
Adena,66647.64734561456
Adkins,262894.8182867389
Adona,67284.4942515335
Adrian,89233.0955562742
Affton,156763.06143122088
Afton,322694.385036776
Agawam,246821.1196086368
Agness,315332.1827483414
Agoura Hills,935628.4350435254
Aguanga,325935.4270164391
Aguila,235375.5341668669
Aiea,869696.0230438416
Aiken,156738.65385009252
Airville,199730.8477251436
Airway Heights,187676.59081867032
Ajo,70237.19012760922
Akron,81321.5691817679
Alachua,198585.7167655332
Alameda,859770.7770456171
Alamo,651691.4386652589
Alamosa,164959.85405442416
Albany,210623.3274938833
Albany Township,268578.02717781026
Albemarle,114438.68036450437
Albert City,76229.7578091078
Albertson,402036.2717726189
Albertville,237496.22148285407
Albion,98911.83867358748
Alburnett,189094.5037785698
Alburtis,220246.13636770367
Alcoa,138634.53737358615
Alcolu,97051.46441755221
Alden,198033.33016498087
Alderson,61560.487231897845
Aldie,668402.4952123482
Aledo,355284.5340937294
Alexander,257247.55287667643
Alexandria,418997.03456466534
Alexandria Bay,136493.64225474847
Alger,77691.96738650823
Algonac,181312.34573870787
Algonquin,259525.39139271816
Alhambra,506256.52072538185
Alicia,39973.33877934888
Aliso Viejo,772275.9608612082
Allegan,138069.82941585904
Allegheny Township,131731.56655632335
Alleman,218307.51471877407
Allen,257942.36838367218
Allen Park,109324.5565572325
Allendale,478108.1389114164
Allenhurst,133516.0092743455
Allenport,75249.2228771212
Allenspark,318048.85669344483
Allensville,113149.35282213654
Allentown,117006.96513977235
Allerton,99236.31825513473
Alliance,88740.0471562322
Allons,103220.71839453027
Alma,179995.14779084976
Almo,133995.27025914626
Alna,188350.52293059698
Alpena,98474.92332881944
Alpharetta,389443.16313181666
Alpine,1023372.9271282431
Alsip,176225.22972373464
Alstead,191938.4786199696
Alta,228216.75974295154
Altadena,792010.6138150599
Altamont,84188.7240242977
Altamonte Springs,213118.66559630545
Alto,134512.26531002775
Alton,238935.89864035565
Altoona,127397.20882136136
Altus,59637.27108812334
Alva,246410.93030367422
Alvada,139895.6682271362
Alvin,123157.11703429122
Alvordton,93127.01042422617
Amado,116559.03786989485
Amagansett,2654770.9316034107
Amanda,151644.48409724515
Amber,103445.46674401805
Amboy,397333.82941358665
Ambridge,79958.59298056773
Ambrose,119786.81394331527
Amelia,165932.91204068414
American Canyon,527176.9733693651
American Fork,362452.5763122313
Americus,87026.68757976707
Ames,76165.10364222122
Amesbury,383406.59830247983
Amherst,274365.92631843686
Amherstdale,64180.95093366982
Amissville,408608.02979985374
Amity,163901.7614330478
Amity Township,267455.25601894443
Amityville,384021.0235471633
Ammon,233289.6968927793
Anacortes,432355.5024207776
Anaheim,633778.8527755833
Anamosa,157609.96776012707
Anchorage,365620.6495132654
Ancona,80152.59175491126
Anderson,140248.5527915465
Andersonville,193847.71800701128
Andover,307583.4492919338
Angelus Oaks,208530.31386230094
Angier,170299.15907994693
Angleton,156710.97740066252
Angwin,762757.0401848084
Ankeny,237446.83470785053
Ann Arbor,370094.42340591
Anna,152744.07499989713
Anna Maria,988172.5319065887
Annandale,429047.89673455316
Annapolis,633547.0710214264
Ansonia,157026.07580141095
Anthem,341765.2546842613
Anthony,117197.19727167342
Anthonyville,97119.76962334117
Antioch,390207.58509535657
Antlers,77214.40102210263
Antwerp,82468.51067396445
Anza,238824.5407106654
Apache Junction,198411.56513349782
Apalachicola,158321.82446338196
Apex,351156.1431483745
Apollo Beach,285340.4632153489
Apopka,218101.0828531272
Apple Creek,182404.2255916089
Apple Valley,243574.372376211
Applegate,425584.1758681617
Appling,230794.5052572075
Aptos,907761.5773232655
Arab,111850.16489107424
Arabi,120049.91438588053
Aragon,93364.04346520516
Arcadia,442018.70675457857
Arcanum,131140.24675159852
Archbold,123382.09846480531
Archdale,117792.63186948096
Archer,162725.661235221
Arcola,219131.81707497442
Arden,341662.5241341443
Arden-Arcade,347236.2274182186
Ardmore,190779.28423687074
Ardsley,738354.9913063261
Arendtsville,181895.83469153775
Argos,109939.59622546144
Aristes,44108.36864039833
Arivaca,157020.93446331646
Arkadelphia,100801.79831349489
Arkoma,46411.51294728503
Arlington,442617.1390320056
Arlington Heights,372459.9068321249
Armada,207229.70371527004
Armona,156390.99695132868
Armstrong Township,136038.07752025936
Armuchee,136019.78093127467
Arnett,53579.623914044154
Arnold,315029.2762711408
Arnoldsville,164804.93839375974
Aroda,242972.75812390464
Aromas,622081.244611039
Arrington,353394.2771009416
Arrowsmith,98028.28727557056
Arroyo Grande,696331.3632997021
Artesia,549110.4979853156
Arvada,398895.1412045718
Arvin,159263.50201402296
Ash Flat,86368.06313095115
Ashburn,431131.86806519586
Ashburnham,245214.4180995249
Ashby,265371.83185017237
Asheboro,119773.9180024565
Asher,80431.72039779794
Ashford,119494.00240582849
Ashland,184750.55485405668
Ashland City,161286.43881914116
Ashley,121460.9696289326
Ashtabula,75766.00661740452
Ashton,675488.6193027796
Ashville,120177.54513038849
Aspen,4985846.88062736
Astatula,179789.64099663013
Aston Township,263769.90180338785
Astor,178439.62369967022
Atascadero,523257.53222067474
Atascocita,189121.07848206075
Atascosa,129138.68036748366
Atglen,238453.25800556559
Athens,172290.37913221453
Athens Township,94795.06327660603
Atherton,4354829.7284790715
Athol,168237.58233365204
Atkins,82960.39726245271
Atkinson,372216.97140574903
Atlanta,399404.88204220333
Atlantic Beach,566699.4991252071
Atlantic City,141456.7477081242
Atlantic Highlands,481696.5765678332
Atoka,190486.77755167152
Attalla,70800.08386663845
Attica,96848.53728913264
Attleboro,326125.5032276644
Atwater,170721.22053020712
Atwood,138742.0769824529
Auberry,276201.490467518
Aubrey,221062.7809622502
Auburn,253925.374238887
Auburn Hills,146707.49112482436
Auburndale,151045.77631348188
Audubon,220053.34203000294
Augusta,173656.6781100038
Ault,283449.2162212877
Aumsville,223062.89579713612
Aurelia,113077.40691399705
Aurelius,151541.51683894402
Aurora,286112.7819710351
Austell,134749.24217302445
Austin,354489.6611092543
Austinburg,141395.62247202895
Austintown,96723.42166259613
Autaugaville,86778.42170769787
Autryville,116027.80900644838
Auxier,64583.143029930325
Avalon,773718.24814829
Aventura,649337.7758804361
Avenue,311218.35407980776
Avera,84385.15585783486
Averill Park,241458.55919294173
Avila Beach,837433.3588228574
Avoca,115856.76482515539
Avon,472370.71297438303
Avon Lake,253990.80579410165
Avon by the Sea,1261349.3413786958
Avondale,263307.702770011
Avondale Estates,352370.4756575001
Avonmore,102398.74247139518
Axton,82245.20632901916
Aydlett,252914.36899566773
Ayer,350882.2646615749
Azle,177451.26320566545
Azusa,459863.82423226396
Babson Park,158099.74813562847
Babylon,504492.1316146717
Back Mountain,183298.62466790614
Bacliff,137278.7531861909
Badger,100055.53285253985
Badin,62109.190740490136
Bailey,315505.5429058547
Baileyton,108496.26654504312
Bainbridge,91473.51963636182
Bainbridge Island,780167.5709642235
Baker,178664.12657618587
Bakersfield,221425.74214128547
Bal Harbour,895683.329639263
Balch Springs,105992.12490030077
Bald Knob,80180.27534649162
Baldwin,459624.0767661237
Baldwin Park,443924.41851149435
Baldwinville,234064.90740299228
Ball,108620.93167707605
Ball Ground,233978.0937506361
Ballico,279285.7022453582
Ballwin,275694.5441616761
Bally,189803.06365749816
Baltimore,183437.76478474613
Banco,212702.0323850829
Bancroft,113157.06949822287
Baneberry,125523.2889743774
Bangor,155650.24146622675
Bangor Township,110922.21865159136
Banks,347514.5376486857
Banner,73874.36840683586
Banner Elk,270141.7871574573
Banning,234790.16231065843
Baraga,85066.56248608691
Barberton,95110.24289170471
Barboursville,271742.4759118928
Barclay,199909.47732482007
Barco,181084.02980585734
Bardolph,30213.549931322887
Bardstown,142554.7840224541
Barker,128386.3868430363
