,City,2019
5714,Santa Clarita,658160.6470782752
7487,Williston Park,685720.552227026
10137,Warner,254692.02023725226
6851,East Hills,1231254.1084814966
6453,Oak Park,885183.9293843356
12595,Gill,345313.330341025
11133,Sharon,120649.55364109536
8911,Chester,241689.40588937985
8297,Helendale,227559.93132454585
13216,Hardyville,307313.82775363553
2808,Town of Amsterdam,142274.35317256564
12824,Chittenden,271621.90159500303
2892,Beaverton,384633.84257946414
10999,Mill City,175965.55184091235
11991,Town Of Edmeston,117522.7755102081
1700,El Centro,216761.4449966893
8847,Huron,144317.6202705549
6539,Cutler Bay,265140.44567966694
9164,Yaphank,389503.28572762257
9742,Latimore Township,223622.7870740809
3994,Tacoma,370547.4865281793
8692,Hadley,373895.3816057935
651,Broomfield,366563.9926107836
7385,Dennis,398934.7189182673
8386,Roseland,579961.5181399768
12652,Rice,189098.00429100954
1270,Tamiami,360202.3325063718
4115,Mustang,174817.15293887
9309,Fair Haven,174605.96555996384
2527,Philadelphia,120276.05229150009
3426,Vista,559722.0340900293
13792,Carrollton,219085.30443673136
8243,Fowler,260503.8541109712
5272,Mount Vernon,349865.9063919982
6325,Rio Linda,262712.21701324737
3523,Englewood,420571.41463039396
55,Chicago,934524.072324688
13661,Aroda,252904.29762303454
4825,Portland,298463.4910576816
9827,Shrewsbury,597591.3764830091
12797,Buckley,249428.80341393128
4043,San Diego,615825.7530709167
3478,Windsor,598507.5477560987
5799,Laurel,213346.91019497145
8892,Winchester,178186.15242599114
4525,Fort Myers Beach,558262.3219285888
7028,Moseley,432934.3518897008
8613,San Antonio,175339.29729280274
563,Denver,264316.7593725814
13140,Wharton Township,165592.06249228757
1726,Hialeah,313332.95604223467
7259,Sisters,473260.8646540383
1513,Fountainbleau,376462.3678888689
7124,Pendleton,151221.46462994124
1644,Mount Pleasant,469507.12875423604
7163,Rumson,1246380.6546427931
7306,Butler Township,180269.7542198901
13612,Carrabelle,55839.33086187133
12231,Greenvale,751255.1881510839
5867,Beaufort,232221.28359861966
2644,Milwaukie,355316.82501611835
6366,Farmingville,385626.1593974552
13581,North Elba,206533.34451202131
7967,Town of Islip,575687.1152931042
6067,Taft,110709.95383571507
10225,Newton,791556.5236478676
7360,Town of Islip,518391.6295477818
9606,Oakland,177388.90730320432
10447,Pauma Valley,562895.1856532593
3058,Duncan,79688.68700677084
10114,Panacea,303578.0787469698
10156,Town of Islip,454027.76335991366
1357,Lynn,310474.54855536966
9045,Wellfleet,665727.6260406803
13319,Dellrose,150045.30965824204
12917,Rudd,97535.5775528631
9792,Pierson,167471.43970495093
11310,Town of Esperance,173809.19168945352
2735,Norfolk,181854.37580660378
8242,West Long Branch,512704.9315235505
5255,Seaford,513281.2477584783
3802,Gloversville,96328.0702808979
10834,Winchester,346881.24242850783
13765,Town Of New Lisbon,133584.86605610675
713,Gilroy,708013.1241981578
1243,Oxnard,449181.24055997323
1676,Boone,282803.77631462057
10459,Yates,110738.85635660989
1826,Port Orchard,295155.0347659781
3517,Aptos,928052.7594303028
4645,Westlake Village,1092769.5912718205
10546,Menallen Township,210569.6018585797
1835,Centennial,456649.4557666921
9160,Greenville,93445.08709987113
11529,Town Of Berne,232749.7306267988
3810,East Northport,554882.1356908034
10695,Bethel,241785.6779774493
6543,Conroe,140879.79933638673
9950,Gore,80138.09011230129
5530,Magnolia,87777.87438425423
11220,Portland,411236.894608277
10377,Montara,1073275.3160425664
12049,Danbury,179526.22273728726
12456,Okauchee,493345.90390836046
9675,Casco,251104.23122829827
8682,Saint Joseph,179532.23498708426
8859,Rindge,258255.60942940574
2928,Valley Stream,478237.4278439123
8905,Enosburg,186588.68545790188
813,Richmond,289677.09314651357
8821,Village of Palmetto Bay,693258.5461275883
3938,Vallejo,338082.71703708684
11845,Holly,58120.9947096651
7636,Chilton,187675.62023119684
12421,Rensselaer Falls,78339.62322607312
2823,Kendall,368738.7637956534
2022,Jacksonville Beach,366590.9910457236
11860,Redbank Township,99147.21513846752
5066,Waltham,555892.2785319424
6906,Charlestown,424432.32189162297
13607,Lumberland,177823.99325296003
6181,Manasquan,676856.0220831016
253,Gaithersburg,661963.4059522367
10303,Bryceville,209125.20025850888
13089,Crestline,189276.9711914378
5047,Yonkers,481534.0460860831
1044,Charlottesville,364706.2426107246
8592,Guilderland,304852.12666547444
5894,Fresno,163329.80915287108
3539,College Park,341151.99985134735
11194,Algonac,227542.4727419964
10874,Newcastle,276441.15758208587
9838,Eagle Creek,445333.5459004876
5451,Cincinnati,246664.2421483041
1925,Chesapeake,291522.3378818063
3787,New York,715699.7067133547
6210,Snoqualmie,633700.2944949172
276,Fort Collins,391089.74984363787
10041,Williamstown,172232.1661891071
8995,Harwich Port,692401.1322826762
8869,South Buffalo Township,135972.09793392662
7001,Parlier,170640.08241044538
7469,Gray,279817.4993737132
5235,Franklin,497549.7918140454
373,Watsonville,567401.1854692057
3380,Santa Clarita,605164.5921788544
10182,Culver,188669.41209362113
2844,Pembroke Pines,315844.20425936603
3916,Garden City,897108.5480856894
8801,Conway,244097.9778403781
7785,Norfolk,504220.5739371099
10095,Corbett,488919.63781112456
9958,Cliffwood,327082.2184378904
6361,Gladstone,330902.46917994024
11480,Valley Falls,202054.79602029102
8912,Bell,129347.10650363946
9635,Town Of Day,206670.26909757312
8657,Reno,285550.1859528303
11405,Town of Sherman,86016.02459852031
11505,Town Of Belfast,68769.95277224135
6006,North Babylon,406087.2622537651
5999,Brewster,522676.3594188458
6455,San Jacinto,295921.49369811395
2459,Philadelphia,162502.81091067212
855,Spring Valley,460471.402651766
5250,Novato,937219.125858996
12924,Powhatan,74141.78905580481
5738,Sallisaw,83544.79983463294
3129,Bellmore,532196.9772630918
10577,South Fallsburg,129718.66482840535
6201,Yarmouth,333957.2676639146
9968,East Norwich,697151.008531812
6588,Suncook,242145.61229337487
2857,Gig Harbor,503333.2523356986
10542,Iron City,81068.85368946908
1302,Henrico,200576.80876954587
3257,Hollywood,565307.1723636021
633,Baltimore,159370.20645670872
4040,Rutland,207483.96667255915
3877,Seatac,358935.35853473813
10023,Town Of Colesville,123312.27846648678
3035,Mount Vernon,535067.9355469532
12669,Union City,122711.09678613633
12991,Town Of Preble,137453.10511292366
12086,Cadwell,91067.36741221923
7957,Blowing Rock,421335.8303364236
4614,Ridgewood,803355.8683141447
832,Fort Collins,348935.8077904602
5892,Vancouver,277312.46794454136
12060,Catharine,118175.52475114145
12860,Peterson,212207.98356015646
12875,Lake Arrowhead,201821.92305731657
2380,Lake Worth,200378.49219006058
11019,Webb,320148.06301939825
10806,Deltaville,356784.2193963079
7236,Charlotte,1149570.3399491415
5534,Fruita,279400.9031856056
1907,Saint Petersburg,192963.31706154146
6636,Trenton,121629.54537066152
10756,Boyce,372719.35817172047
8479,Santa Clara,229346.5005232197
5831,Saint Petersburg,663208.6128890144
3216,Sebastopol,802272.4413203662
11291,Island Heights,413595.4986386105
3533,Odessa,410607.48465518275
8494,Albertson,760106.6771121231
10698,Byers,334676.07371633186
5976,Warrenton,407587.98466236563
3287,Rose Hill,535908.1783604503
4650,Buckhannon,104537.98207081556
11292,Lanesboro,189188.17568296602
10315,Montour Falls,120890.13626594144
8816,Springville,314775.0063242008
1828,Brea,729249.6453889954
9541,Stateline,473829.07123830955
11871,Panama,51259.11677773415
9754,Town Of Ballston,281727.874075989
10671,Ellendale,213660.72572367228
10697,Benton,164373.62118075896
11766,Caliente,197641.04434482366
2157,Corona,444237.73779856187
7256,Fort Gibson,124534.77552294204
1411,San Diego,974080.6522299331
729,Cathedral City,304109.5998141105
7653,Great Neck,1175497.0021736594
12739,Mershon,111884.7498120243
11170,Semora,289956.5033611645
3864,Riverside,478957.4680118988
3013,Jonesboro,176688.07989242184
12457,Canal Township,101334.83038037198
2307,Long Branch,398026.1016027936
5092,Massapequa Park,518822.4920953255
8961,Fouke,90370.32440332956
3529,Phoenix,304851.96531151014
5501,Oakton,898498.4528511814
9105,Rush City,193107.55115846888
3569,Columbus,234107.6354792681
4601,Laconia,233838.4194462317
10532,North Bennington,210589.53295766265
12448,Alma,338506.1320405672
3795,Burlington,559539.2050749309
6212,Lake Park,201574.19458100785
5101,San Diego,448747.59813670156
8378,Alpine,671745.0567801811
1476,Phoenix,190483.21393443824
11889,Town Of Sterling,98476.31089693368
12034,Deer Island,275880.6694449212
4291,Corona,556527.0710737585
12264,Town of Lodi,120085.09188941545
4641,Altus,61003.555131711124
5308,Centennial,440645.51257849537
11197,Town Of Olive,306888.2580198891
11136,Town of Stockholm,82730.35348744012
7275,Prescott Valley,329855.20236019534
4004,Santa Paula,459738.5250382008
3616,Oceanside,529227.4259087684
4104,Spokane,277008.9444027333
2595,West Babylon,403336.5654167017
689,Eastvale,573687.6785370968
5794,Uniondale,396140.9972534063
2522,Baltimore,277953.6012417041
1545,Fairfax,581612.9619805797
8568,Centerport,699577.0301198096
12095,Jefferson,181606.38405666398
1351,The Hammocks,349371.1289187394
9727,Norwich,513418.5891458421
11513,Colrain,201505.76230576079
1504,Hialeah,331883.78659632284
1143,Jersey City,363578.9457663647
1856,West Sacramento,383901.0880070828
5798,Westminster,270279.08192130865
6098,Reston,709820.3811110656
2044,Petaluma,621052.3780524244
1561,San Rafael,1116857.7590696085
5128,Escondido,702628.0519594918
5538,Marion,97061.72577565543
12780,Walpole,153095.8635686785
12501,Piney Point,365224.3741406987
3912,Crofton,416595.1553171554
229,Hialeah,315411.5781284579
7142,Wellesley,1254367.5790808916
7909,Gainesboro,85104.93316103294
2180,Thousand Oaks,899715.8130516844
2639,Denver,502025.39287474466
12352,Scituate,435183.6582374161
3582,Davie,399145.1458448484
226,The Crossings,321961.0020018866
700,Tigard,408880.00833091437
10682,Taft,146679.61209763994
4470,Traverse City,229147.31879593892
13457,Lexington Park,404333.28373849054
5055,Minneapolis,426806.72654005274
10919,Varick,169382.68382510086
7954,Town of Liberty,119955.99240962091
7355,Port Jefferson,651723.0911631903
6982,Montclair,808491.5943410399
13183,Liberty,171266.8895547491
4099,Medford,349180.97179736174
7460,Boring,482513.2059783632
9282,Lancaster Township,275207.27296599245
10401,Center,99751.5829460744
12660,Elgin,323710.75528174394
9361,Edisto Beach,454425.2871953839
1943,Utica,113561.61108116715
5752,Setauket,657678.591817604
9224,Villa Park,1307185.8233836286
649,Santee,511425.5025072182
11028,Andover,236281.26732765656
2173,Portland,294556.27166757314
12701,Umpqua,280743.1715989457
1454,Lynnwood,468728.2960845761
2126,Gloucester,486868.1773887014
12291,Avenue,318529.937030794
6726,Holtsville,437081.14921708097
5348,Imperial,251917.50246761032
12230,Town of Cherry Creek,81622.15856515676
12330,Bennington,186623.11712866867
10237,Wellborn,134080.11959888306
4883,Melville,766002.256921968
3987,Delray Beach,293911.34573115647
11920,Sardis,70773.80313389303
11069,Warm Springs,117932.62009334248
141,Laguna Niguel,964763.3533327552
5673,Santa Barbara,1237406.845748533
10189,Bowdoinham,216408.5187757132
8446,Greenback,214944.38950636555
7060,Woodmere,789290.7193931302
5024,Fort Lauderdale,1024882.7998207824
12055,Town Of Cochecton,172569.25792948445
13713,Lakeshore,333113.67168697785
10969,Mount Desert,532873.2681089409
11063,Clarendon,230218.1093511116
3960,Towson,355662.9395786321
6234,Woodland,338279.48100475624
13725,Richburg,51837.85480588657
12787,Town Of Parishville,80504.53834812611
7183,East Rockaway,510003.9318672585
2415,Saint Louis,389185.0708652283
6756,Seminole,61549.121882833664
8500,Aurora,412311.9745961021
12813,Mill Neck,2093110.779055659
10984,Manning,99507.99341615777
5705,Hockley,207998.01395666823
9250,Meeker,105853.34653779684
12075,Blue Rock,95900.90884265273
6917,Easttown Township,686800.8068270364
9362,Micanopy,194023.26234461323
9533,Lake Arrowhead,421447.1565944325
13499,New Scotland,202273.68927422652
11729,Creston,660826.9252284646
5077,Windham,272763.266421312
1744,Apple Valley,224788.1310173529
8078,Closter,754550.1266431209
9253,Concrete,195528.60064751448
7313,Town of Islip,471789.3284382794
13196,Mann Township,175573.82418723867
11944,Cascade Locks,228290.2733834757
12876,Issaquah,727805.014015167
6987,Mount Sinai,561772.6772124536
10835,Fillmore,79369.5166688331
10046,Folly Beach,778127.6705023001
9150,Town of Middleburgh,136318.50639412444
3253,Farmingdale,465911.39887508994
10482,Alstead,197307.13349996164
8720,Lyndon,160097.74912620333
863,Miami,170422.0893566935
11975,Palmer,68285.7690346871
9542,Union,211198.95060210134
11223,Barnsdall,94275.55819794117
9296,Beavercreek,486348.6988524658
1974,Rockwall,275344.6223461807
12046,Town of Almond,85840.72910962353
10800,Amity,69166.54663132093
2171,Grand Haven,212567.90762172441
369,Augusta,155308.8264844305
13590,Fulton,132571.70357121358
5779,Warrenton,490325.04965718865
2558,Lake Havasu City,275000.8457684469
8946,Homestead,438529.9146124681
11437,Penn Township,80681.76742477584
936,Beaverton,389090.04062521365
1802,McMinnville,287202.9074260085
1784,Apple Valley,249131.0693819671
4767,Greenfield,212583.24448938013
12519,Town Of Hamden,167071.13844390158
1548,Columbia,392301.63304509775
7637,Plaistow,319702.4356879989
4354,New York,464013.370131716
5319,Saint Albans,234751.5072095328
10499,Mulino,460393.9299366892
8943,Manchester,251198.1184034642
1598,Chico,335442.87609673565
7661,Dagsboro,319137.3562660492
5154,Weston,516093.70528402313
12678,Town of Richmondville,169979.17980339724
13705,Bozman,369502.5252301405
3113,East Falmouth,407917.59474503243
1710,Kendall West,336774.868570532
13533,Harmans,331858.48077471816
10983,Berkshire,118008.36547959375
3266,Minneapolis,387163.74898555456
8007,Center Moriches,448077.4873911471
381,Austin,247797.8755427905
7169,Glen Head,1092624.7495120934
5815,Old Orchard Beach,284149.6348341856
6236,Saint Paul,210877.4516966325
10077,Harris,236508.37827507657
2439,The Woodlands,390328.5822236014
12159,Kennedyville,368521.9321124503
6468,Wellesley,1522467.0174968368
3751,New Carrollton,277419.1999515581
9454,Courtland,188656.85357209266
5836,Kerman,229348.99061899428
7417,Berryville,394027.36917614646
2600,Muskogee,84769.99722513228
11297,Prather,388277.80835562357
7950,Jamestown,691751.3250236347
12731,Dulzura,445046.32381177787
12361,Town of Lawrence,72288.58742297762
11159,Zuni,232251.8507966945
6646,Poquoson,349240.62907046056
3940,Lake Havasu City,222875.5724973779
6174,Wynnewood,640824.6520313926
10013,Graysville,103146.31990050133
13907,Annapolis,1104645.303515157
208,Philadelphia,194111.59265753676
11919,Topping,258456.75183804551
2064,Norfolk,217915.5833929096
13675,Marshall,901373.1284717965
13798,Timber,285394.2100588729
7635,Bowdon,120776.64795558268
596,Dunedin,250865.14309917358
13194,Middleville,94300.19242869494
11875,Shawboro,232623.7552819307
8818,Lower Merion Township,770568.8232554421
1897,Hialeah,279270.83133119514
11656,Penn Yan,236149.21887852266
13047,Sutton,161309.70860982075
5958,Bonita,671233.2746365487
9343,Alexander,263151.6692448084
4756,Wilmington,503819.10883252573
8254,Tulsa,220427.39103503872
11624,Eagle,103757.22084572416
4440,Lawrence,284755.1406654797
4106,Stoneham,561655.3971807329
8170,Clatskanie,222515.44102464867
4828,Longview,78588.01400898099
12358,Barboursville,253841.32125117266
6063,Tyrone Township,129379.79436134537
8050,Carnation,594033.452638176
605,Fairfax,639149.8409793306
4070,Chesapeake,183460.5232667265
2013,Annapolis,502282.0728738186
4453,San Jose,862925.7634188988
6482,Town of Islip,503812.8007647922
10620,Colchester,165065.51529947168
13567,Eatonville,198305.59593074996
4427,Newark,242103.48787964392
7148,Calimesa,324055.8815036287
10899,Marbletown,277776.1008958508
2943,Pikesville,386183.8063368913
6184,Dunlap,119315.07926533154
5968,Westview,195658.78885700874
11440,Broad Run,531751.7400050844
2073,Charleston,454224.0336254068
3349,Wakefield,546217.5059459072
2424,Petaluma,765914.3885777972
5459,Florida City,157548.4891851473
600,Yucaipa,354708.2750143385
1614,Highlands Ranch,499534.87682148244
2327,Phoenix,287080.14625587943
8422,Delmar,214127.7120003887
4007,New York,476169.5081951817
4571,Winchester,419640.0761140721
6786,Harrison,1091083.5801134151
7916,Santa Cruz,884005.3891313288
4398,Dallas,271791.8703296706
8597,Woodbridge,409682.6547967071
5874,Denver,340654.9498283655
567,Vallejo,426126.31394167134
9277,Granby,421892.83051944623
10750,Montague,259766.74568419176
2542,Norfolk,242150.35554999407
11401,Cumberland,687820.1660382856
3853,Lutz,354787.9228173069
4327,Brawley,212811.99156167023
2752,San Antonio,157730.83967851178
10993,Woodsboro,367022.5130636717
6716,Fairview,443168.1900236529
3443,Naples,249166.6577367378
11189,Town of Mooers,120424.96567558814
5848,Othello,184806.48203890878
12771,Goldvein,414536.4067340522
11779,Springfield,92907.81315464748
1833,Ellicott City,649530.6739616882
2921,Town Of Kingsbury,245379.0644608557
12820,Aydlett,258930.7033496855
8362,Morganton,241028.63324768172
7654,Jamul,655152.4939289048
9499,China Village,181054.9380091361
13163,Wye Mills,473976.60622616037
8628,Bonsall,730787.3532132232
13217,Frontenac,187834.36117806032
8337,Windsor,250927.17962514836
13413,Mora,91231.81712766133
1439,Fresno,364485.47538084094
1140,Columbus,233962.3058962584
8873,Loudon,269892.4108337946
12656,Jefferson,251189.5748567686
3157,Wildomar,387210.6761807184
12466,Oak Ridge,96624.60116496055
10074,Port Ewen,216494.92888007656
11213,Cowanshannock Township,113216.25568731275
11601,Waynesfield,98702.37293029245
2675,Weston,422826.9109437762
3592,Amherst,393352.89156117575
10681,Helena,55053.030985064484
13458,Town of Chatham,275673.6455095603
1108,Miami,308816.4877683809
3147,Saint Paul,384504.7443824808
3502,Centralia,202420.11228507906
9399,Fox Island,613969.3987925594
11710,Valleyford,380951.47203846724
1415,Minneapolis,257632.3326018873
1808,Oxnard,524534.9902704371
9855,Catlett,425607.2430517772
1632,Escondido,552258.4557725879
4434,Scarborough,468453.82573934353
6412,Jupiter,427049.4153570656
10037,Ira,123462.45058301512
12817,Sullivan,196821.2734230045
7689,Troy,111073.21716932529
4875,Bethpage,496647.3140992156
6363,New York,531722.3654176417
6785,Eugene,407470.63443956344
7300,Garnet Valley,478438.0959444657
1153,Fallbrook,574578.8255219525
3132,Highlands Ranch,444963.96608222654
4198,Cocoa Beach,407892.6327641431
1433,Renton,429431.7409317147
2040,Lindenhurst,392569.55340006354
7074,Roosevelt,354060.6091899303
12620,Leedey,102734.55693377824
11200,Town of Sandy Creek,114325.56108279627
2605,Radnor Township,618608.9255352435
7103,Piedmont,216164.10329219702
7782,Guerneville,432976.6380923873
4048,Tacoma,362401.644627744
5173,Largo,207316.4378382633
13344,Town Of Shandaken,216030.99075179425
10381,Levant,182053.5448316093
6947,Town of Rhinebeck,390648.8394658031
7644,Huntington,601005.799622544
13003,San Geronimo,1046779.165025822
1277,Rohnert Park,541185.354490835
5886,Newtown,413075.7966143854
5377,Mars,446535.4173711408
3221,Saint Petersburg,248742.94684597914
5995,Banner Elk,277670.2568948078
8655,Clear Lake,262391.4292162961
2532,Grand Prairie,120994.96690335724
6797,New York,540588.8216253306
2922,Moorpark,694918.6654493911
8561,Santa Fe,221036.88463176345
9553,Carrabelle,184148.68112710232
1236,Houston,136046.30581061
5588,Gorham,293151.8070081858
13744,Easton,303435.8050549585
6163,Bedford,722535.1934274529
2831,New Britain,156120.5540144269
5981,Town of Islip,542726.372360426
6961,Pleasantville,780368.5133254755
8121,Del Monte Forest,1515392.9286861538
11744,Bristol,360711.1733920522
9324,San Antonio,104349.14046412989
4020,Renton,407497.23282652884
12903,Reading,146571.56106315847
3943,Salt Lake City,374474.44448182476
3016,Newtown Township,525278.2065587214
13116,New Suffolk,707331.5478554845
1404,Poway,735984.2872845945
8994,Barnstable,506308.5085800311
13618,Yorkshire,151482.91565025446
7381,Ridgefield,521581.9219822283
9236,Idaho Springs,317910.45018609456
5594,Selbyville,385937.4555225414
11747,Collinston,84159.44781677793
5696,East Riverdale,286774.1633620126
2789,Sterling,419314.78718961845
13646,Exeter,97124.4388144598
7449,Yarmouth,435880.7631741988
4808,Brookings,365276.3288125268
2444,Atlanta,359952.6579341296
8323,Gold Beach,324172.86246482783
808,Simi Valley,595684.517587555
13325,Wrightstown Township,532429.3559007322
725,Catonsville,340298.9134466059
13198,Lorane,255574.2733261621
13913,Cumberland,823017.3640228149
4561,Houston,262232.94957214856
1661,Chico,350618.1402547133
7641,Leonia,615470.8524285976
4248,Scottsdale,365982.4337039222
8135,Barnstable,665761.5162117663
4884,Tequesta,443240.7729862409
3740,Cohoes,214624.28341950921
12936,Gilbertsville,129181.00736129122
7187,Henrico,233058.80646262775
9991,Belgrade,233588.2073398542
11238,Yoncalla,143525.87732718687
5764,Plymouth Township,379201.1332795207
4113,Alexandria,176651.521379705
8634,Town Of Greenburgh,587507.86699488
3892,Plainview,623593.4027502
10755,Readyville,220963.85273487368
11520,Cortez,764423.707841235
10342,Occidental,882881.7013090791
199,Temecula,467366.2638370118
610,Richmond,218166.6526122568
3654,Coachella,226847.58937037212
1643,Victorville,220435.785045897
12788,Tenmile,179074.27638961433
6112,Hooksett,317529.3597931089
6193,Park Rapids,210906.2896791076
7352,Nine Mile Falls,325797.2899632789
1522,Temple Hills,264665.27956566226
9312,Town of Hamilton,197641.55223713518
1071,North Lauderdale,205785.0782255568
2733,Saint Paul,357470.1842247804
3964,Evergreen,565757.6252110868
12507,Roscoe,71791.93398843793
7932,Saint Rose,162313.08769019955
9925,Counce,168042.1447207724
9426,Greensboro,205402.77523275578
8124,Oradell,653646.6934213032
2502,Santa Rosa,481807.6861467299
2673,Banning,240199.65925556663
6252,Grand Prairie,330031.1340189328
4694,San Antonio,95068.35385515873
10299,Konawa,54089.19016871727
13195,Town of Liberty,125200.65959265515
802,Oklahoma City,171235.43011534365
12867,Placerville,679767.8791933735
8322,Lincoln,220356.8880402204
6876,Grand Terrace,359200.0431406492
7250,Frankford,301089.9935750493
7899,Castroville,440404.33191788546
3819,Grand Junction,195625.99721391246
31,Yukon,174052.691401762
9435,Upper Makefield Township,615716.9162542853
1653,Thousand Oaks,740162.8876259059
13172,Dryfork,118904.71226972392
6570,Mastic,248483.19212480466
667,Dallas,345862.9989702109
5159,Gig Harbor,513136.75458882493
8214,Cedar Rapids,322635.8433257943
3932,Highlands Ranch,460587.6263166466
11396,South Roxana,63837.603277650334
5236,Stuart,523106.99620674533
11050,Liberty,126796.10013080793
11091,Mayville,469907.0733650468
4157,Baltimore,49774.74432733559
12935,Mulhall,128561.30242583006
7830,Easttown Township,712738.2244047478
9203,Pinon Hills,268090.11057440785
5393,Valley Stream,528614.9001657941
4487,Olney,556127.4261731458
5914,Greenwood,136769.25521433458
5963,Ardmore,360650.040762236
10222,Woodridge,118043.83077616587
5611,Weston,530994.6737014957
7868,Toano,319874.7914900877
13254,Connelly,147835.05318163885
9407,Tracy City,78249.46332113602
7202,Cambria,753679.689561155
6911,Lake Grove,469051.01407166617
11553,Milan,64859.71567452358
9167,Wakefield,259251.594908882
10245,Lookout Mountain,255721.67396850968
13595,Manor Township,56955.595912135075
12384,Town Of Edmeston,106156.1891508549
8583,Lyons,479884.8920838431
9243,Carefree,815893.99811251
12630,Town Of Shandaken,368365.71777604974
2927,Lincolnia,549874.3237932096
11846,Red Feather Lakes,270923.41438643576
13098,Damascus Township,202342.230431188
907,Columbia,475412.9944511144
4960,Baltimore,189345.92046294216
2108,Chesapeake,301557.5577251381
11840,Manchester Township,216707.17100708914
10228,Rivesville,86214.86395754409
9262,Georgetown,197638.00763806087
5776,Weymouth,393845.1286644966
8519,Manchester,924755.5499312282
8532,Hampton,83654.43007823045
5196,Chesapeake,228027.6714197725
2518,Norfolk,234341.8988683737
11430,Silverado,690872.2050625817
10292,Morris,98969.44238994946
7413,Eastchester,802810.3221381792
8746,Valhalla,680811.1227969739
3091,Greenbelt,270123.6132740692
6396,Gretna,281539.1062896225
2179,Minneapolis,251421.98145108434
3461,Livingston,662855.4334192204
5663,Saint Paul,301392.6472486389
12305,Springfield,167300.26388627346
4131,Broomfield,611788.0580050389
1185,Patchogue,356900.08692965034
9166,Clifton,375630.48394534097
11284,Reva,268028.41661849647
7056,Oneida,96164.73739689784
674,New York,490547.77402400406
3198,Easton,311333.44971482764
7801,Cobleskill,154881.86265525618
494,Murrieta,424564.3850574015
10493,Quapaw,77909.63797742865
12339,Sonoma,567260.7992194053
5640,Carpinteria,1042447.5476599038
13699,North Harmony,203885.0307399438
959,Massapequa,525053.0499569962
3814,San Jacinto,243888.01837197746
4878,Barnstable,324536.1976982213
10734,Robins,288402.0381092277
3011,Sacramento,223904.24697261376
12723,Charlestown,231274.32890280607
4321,Alexandria,879385.9089845922
3790,Severna Park,577073.7065353246
9549,Watonga,59712.40153199794
7974,Warwick Township,504366.71233337634
10239,Calico Rock,92923.04145205984
1541,Sonoma,780537.7143649901
3610,Middletown Township,470583.8133751376
10288,Center Harbor,353651.97515188006
4924,Minneapolis,477712.5358597777
2984,Merrick,571612.1225944821
6970,Buffalo,64114.686727448876
3845,Monroe,191639.7303681947
9381,Fresno,346912.18885149097
180,Chesapeake,300676.763271716
5227,Lathrop,369869.50127450726
1684,Manassas,371178.45734831353
12114,Barnegat Light,915210.1336513185
2989,Laurel,462134.9260236405
3449,New York,484788.8090335332
3362,Falls Church,654869.9475405315
151,New York,504756.90991501673
10738,Hindsville,166017.32585725607
2530,Thornton,273790.9843583522
10521,Barker,125147.86538338075
10536,Hatfield,338051.9676104657
10883,Maurertown,217271.10866016
2562,Littleton,398727.6359168592
10416,Kiowa,416795.681704468
10308,Evensville,131187.73564235994
12250,Fairfield,272346.5492415936
4548,Oklahoma City,135472.45676568948
10259,Los Angeles,420699.36252782424
9419,Glenmora,108567.4033483467
12270,Sitka,74166.99549915803
5504,Chantilly,614099.1430070658
9729,Fraser,512213.46160708024
5521,Salt Lake City,285896.07634827803
3770,River Vale,633943.0646039306
6422,Oklahoma City,105808.19669286069
6505,Lebanon,277399.25273511955
5745,North Bend,528127.082967711
8915,North Falmouth,594978.9259157651
12533,Town Of Genoa,120585.56206202092
1091,New York,468124.7514469847
408,Oregon City,387030.9339344387
10547,Pine Beach,301171.34490198083
9659,Thornwood,750611.4719509879
13314,Winchester,143893.58857393148
10275,Penryn,535831.7383546655
131,Fairfield,356145.5729494817
8667,Saint Paul,249716.22084025046
1935,Salt Lake City,350632.5279245905
2256,Havertown,354106.8042993074
4077,Sherwood,423375.0339650464
13160,South Newton Township,166290.12000646663
10597,Haworth,721865.8107580906
4729,Olympia,321015.9274489833
12686,Londonderry Township,165648.10350400687
10795,Rumney,174175.4702873983
1515,Santa Rosa,544798.8628288202
10016,Leon,77369.69179557686
6413,Rochester,282380.18299286626
2080,Temecula,440862.1519225484
9085,South Deerfield,309276.80069519876
562,San Diego,725786.424023767
6026,Scotts Valley,920388.7194335652
11867,Woodland,250368.4751862891
3432,Charlottesville,304492.422065467
11682,McDade,233342.65004740073
9863,Lake Katrine,207644.22466089568
12061,Barre,158336.7115560182
6780,Cooper City,598795.297741755
7368,Lubbock,125246.46005462756
629,Bloomfield,368349.7341819435
6990,Amherst,187917.3909466065
4952,Weymouth,441205.9997933869
9576,Biscoe,82860.2648579267
4280,Lake Clarke Shores,223795.99875914468
4377,Pembroke Pines,414679.33221054776
7753,Wading River,468109.87370197853
3178,Coram,360858.89868081897
5514,Freeport,130767.29519413973
13650,Delaware,227930.26245707198
6073,Wyckoff,834799.9794492315
66,Lakewood Township,411092.93366027885
1176,Palmdale,369407.1943650884
13336,Wittman,290233.72429519054
12536,Wentworth,184815.17877276603
6012,Kansas City,369451.2584360743
8073,Town of Tupper Lake,122137.91533407453
12609,Town Of Olive,303192.8688407343
3930,Brunswick,283729.11379462556
2061,Longmont,503470.6330786632
10032,Riva,516187.559466911
3798,Centreville,421820.64066170185
4627,Summit,982474.958301714
5736,Minneapolis,257574.6771717752
12577,Hartsfield,112231.10592602973
13416,McDaniel,345118.9070356515
